date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:57	10522/10522	---M--	200	added ('OK')	image/png	etag:%221e256c344a54d479dd44a748dd841052%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/FamsaMex_1e256c344a54d479dd44a748dd841052.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/FamsaMex_1e256c344a54d479dd44a748dd841052.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:57	5275/5275	---M--	200	added ('OK')	image/png	etag:%2252dcb52e97a6f1ba89c230e0081e4192%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/Banjercito_52dcb52e97a6f1ba89c230e0081e4192.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/Banjercito_52dcb52e97a6f1ba89c230e0081e4192.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:57	3667/3667	---M--	200	added ('OK')	image/png	etag:%226a61c4004360ea1685d3bbd5b5c8d5d3%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/Banregio_6a61c4004360ea1685d3bbd5b5c8d5d3.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/Banregio_6a61c4004360ea1685d3bbd5b5c8d5d3.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:57	8186/8186	---M--	200	added ('OK')	image/png	etag:%223d2a4c199eb11ae1ed55395ce9fbfbc6%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/Bancomext_3d2a4c199eb11ae1ed55395ce9fbfbc6.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/Bancomext_3d2a4c199eb11ae1ed55395ce9fbfbc6.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:58	10057/10057	---M--	200	added ('OK')	image/png	etag:%22bb31c518bfa520ed5347f945dddbcb39%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/Bansi_bb31c518bfa520ed5347f945dddbcb39.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/Bansi_bb31c518bfa520ed5347f945dddbcb39.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:58	5573/5573	---M--	200	added ('OK')	image/png	etag:%22a0c08370083ffda67b8b8ba3f0adc82c%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/HSBC_a0c08370083ffda67b8b8ba3f0adc82c.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/HSBC_a0c08370083ffda67b8b8ba3f0adc82c.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:59	11432/11432	---M--	200	added ('OK')	image/png	etag:%2294fadc22544e14359d257d90dd6390bf%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/CiBanco_94fadc22544e14359d257d90dd6390bf.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/CiBanco_94fadc22544e14359d257d90dd6390bf.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:59	5073/5073	---M--	200	added ('OK')	image/png	etag:%22ec9d1068c4ba2c63a9713f87077881bb%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/Inbursa_ec9d1068c4ba2c63a9713f87077881bb.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/Inbursa_ec9d1068c4ba2c63a9713f87077881bb.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:59	7115/7115	---M--	200	added ('OK')	image/png	etag:%22e7a02fb5ef7237186baf386c3aa3922f%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/JPMorgan_e7a02fb5ef7237186baf386c3aa3922f.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/JPMorgan_e7a02fb5ef7237186baf386c3aa3922f.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:59	4746/4746	---M--	200	added ('OK')	image/png	etag:%225f1d52a0433d10f37937a35ea73757b1%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/Santander_5f1d52a0433d10f37937a35ea73757b1.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/Santander_5f1d52a0433d10f37937a35ea73757b1.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:11:59	6091/6091	---M--	200	added ('OK')	image/png	etag:%2236ec67d47284e009c36b0a8065863615%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/BankOfAmerica_36ec67d47284e009c36b0a8065863615.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/BankOfAmerica_36ec67d47284e009c36b0a8065863615.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:00	3926/3926	---M--	200	added ('OK')	image/png	etag:%227724bfff787c10eb7462144ca191ab50%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/BancoGTContinental_7724bfff787c10eb7462144ca191ab50.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/BancoGTContinental_7724bfff787c10eb7462144ca191ab50.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:00	7847/7847	---M--	200	added ('OK')	image/png	etag:%22fbcf823397dd50388a05ad129e863574%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/BancoDeCreditoDelPeru_fbcf823397dd50388a05ad129e863574.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/BancoDeCreditoDelPeru_fbcf823397dd50388a05ad129e863574.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:00	4614/4614	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22161e8a0f5e69186b6ecb3e3d122e92ad%22	http://dqyag3aekzepn.cloudfront.net/assets/logos/logo-horizontal-blue_161e8a0f5e69186b6ecb3e3d122e92ad.svg	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/logos/logo-horizontal-blue_161e8a0f5e69186b6ecb3e3d122e92ad.svg	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:00	9138/9138	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c3c540e7b39e39bf2c8ec99463e19dc5%22	http://dqyag3aekzepn.cloudfront.net/assets/logos/logo-full-horizontal-blue_c3c540e7b39e39bf2c8ec99463e19dc5.svg	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/logos/logo-full-horizontal-blue_c3c540e7b39e39bf2c8ec99463e19dc5.svg	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:01	7760/7760	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221badda05043afbf229ef31ef5f45d0f4%22	http://dqyag3aekzepn.cloudfront.net/assets/logos/logo-full-horizontal-blue_es_1badda05043afbf229ef31ef5f45d0f4.svg	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/logos/logo-full-horizontal-blue_es_1badda05043afbf229ef31ef5f45d0f4.svg	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:01	5680/5680	---M--	200	added ('OK')	image/png	etag:%2227474017eeb465e4f42ebe48d60a8443%22	http://dqyag3aekzepn.cloudfront.net/assets/banks/BancoOccidente_27474017eeb465e4f42ebe48d60a8443.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/banks/BancoOccidente_27474017eeb465e4f42ebe48d60a8443.png	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:01	9100/9100	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222062bbf73e88613dee8238428be77545%22	http://dqyag3aekzepn.cloudfront.net/assets/logos/logo-full-horizontal-white_2062bbf73e88613dee8238428be77545.svg	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/logos/logo-full-horizontal-white_2062bbf73e88613dee8238428be77545.svg	(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:01	162/162	---M--	200	added ('OK')	image/png	etag:%220fa9c4b9447f0a550d00127141cd39de%22	http://dqyag3aekzepn.cloudfront.net/assets/icon_close_0fa9c4b9447f0a550d00127141cd39de.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/icon_close_0fa9c4b9447f0a550d00127141cd39de.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:01	234/234	---M--	200	added ('OK')	image/png	etag:%2244394535ade0d3d4ec76271e3c0ed75e%22	http://dqyag3aekzepn.cloudfront.net/assets/ic_lock_white_44394535ade0d3d4ec76271e3c0ed75e.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/ic_lock_white_44394535ade0d3d4ec76271e3c0ed75e.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:02	357/357	---M--	200	added ('OK')	image/png	etag:%2262586abf433e535ded648302f48c1dc0%22	http://dqyag3aekzepn.cloudfront.net/assets/password_sprite_62586abf433e535ded648302f48c1dc0.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/password_sprite_62586abf433e535ded648302f48c1dc0.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:02	1711/1711	---M--	200	added ('OK')	image/png	etag:%226453a505e9c7333f5701499ae8d23fd5%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/PHL_64x43@2x_6453a505e9c7333f5701499ae8d23fd5.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/PHL_64x43@2x_6453a505e9c7333f5701499ae8d23fd5.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:02	794/794	---M--	200	added ('OK')	image/png	etag:%225941673721194ac8ab66a41cc0019b2c%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/IND_64x43@2x_5941673721194ac8ab66a41cc0019b2c.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/IND_64x43@2x_5941673721194ac8ab66a41cc0019b2c.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:03	1538/1538	---M--	200	added ('OK')	image/png	etag:%2245767db51187648a6eed9e542e284519%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/MEX_64x43@2x_45767db51187648a6eed9e542e284519.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/MEX_64x43@2x_45767db51187648a6eed9e542e284519.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:03	284/284	---M--	200	added ('OK')	image/png	etag:%223e2b8f13def1612c19823fa881efc6f5%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/COL_64x43@2x_3e2b8f13def1612c19823fa881efc6f5.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/COL_64x43@2x_3e2b8f13def1612c19823fa881efc6f5.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:03	2375/2375	---M--	200	added ('OK')	image/png	etag:%22457106066618dffb7b9639b7c52674b0%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/ECU_64x43@2x_457106066618dffb7b9639b7c52674b0.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/ECU_64x43@2x_457106066618dffb7b9639b7c52674b0.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:03	1546/1546	---M--	200	added ('OK')	image/png	etag:%22daf7e40a3e7ceba66cceda179abb107c%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/GTM_64x43@2x_daf7e40a3e7ceba66cceda179abb107c.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/GTM_64x43@2x_daf7e40a3e7ceba66cceda179abb107c.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:03	556/556	---M--	200	added ('OK')	image/png	etag:%2283eaabf0f18fe1df241b44432f10f2bd%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/HND_64x43@2x_83eaabf0f18fe1df241b44432f10f2bd.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/HND_64x43@2x_83eaabf0f18fe1df241b44432f10f2bd.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:04	941/941	---M--	200	added ('OK')	image/png	etag:%22898fea6ca036df057ac2703d7d20d7be%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/NIC_64x43@2x_898fea6ca036df057ac2703d7d20d7be.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/NIC_64x43@2x_898fea6ca036df057ac2703d7d20d7be.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:04	242/242	---M--	200	added ('OK')	image/png	etag:%228cdb66fe4ffaf2773143add0f46210bf%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/PER_64x43@2x_8cdb66fe4ffaf2773143add0f46210bf.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/PER_64x43@2x_8cdb66fe4ffaf2773143add0f46210bf.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:04	1411/1411	---M--	200	added ('OK')	image/png	etag:%223eb8e88c96cf661fd5e238454179f30b%22	http://dqyag3aekzepn.cloudfront.net/assets/flags/SLV_64x43@2x_3eb8e88c96cf661fd5e238454179f30b.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/flags/SLV_64x43@2x_3eb8e88c96cf661fd5e238454179f30b.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:04	135/135	---M--	200	added ('OK')	image/png	etag:%22ee53973f8ca22fe6716c7b8bc7df9901%22	http://dqyag3aekzepn.cloudfront.net/assets/dd_arrow_ee53973f8ca22fe6716c7b8bc7df9901.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/dd_arrow_ee53973f8ca22fe6716c7b8bc7df9901.png	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:06	86302/86302	---M--	200	added ('OK')	image/jpeg	etag:%224739011679cf1d006cf6568b2c69086b%22	http://dqyag3aekzepn.cloudfront.net/assets/login-generic-bkgd_4739011679cf1d006cf6568b2c69086b.jpg	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/login-generic-bkgd_4739011679cf1d006cf6568b2c69086b.jpg	(from http://dqyag3aekzepn.cloudfront.net/assets/signed-out_431c0b97718cf5e70b9d02804d2f7617.min.css)
12:12:08	132100/132100	---MCZ	200	added ('OK')	text/css	etag:W/%22bcce6ccab73da42b080a1e4f25a9d42f%22	http://dqyag3aekzepn.cloudfront.net/assets/webapp_3e0aa9365499b4080b67117f21c61c60.min.css	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/webapp_3e0aa9365499b4080b67117f21c61c60.min.css	(from https://www.remitly.com/us/en/users/forgot_password)
12:12:08	29276/29276	---M--	200	added ('OK')	image/png	etag:%22b8f0c65ed4fd73e5ac40b9a5b4bc2dc3%22	http://dqyag3aekzepn.cloudfront.net/assets/global-overlay-map_b8f0c65ed4fd73e5ac40b9a5b4bc2dc3.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/global-overlay-map_b8f0c65ed4fd73e5ac40b9a5b4bc2dc3.png	(from http://dqyag3aekzepn.cloudfront.net/assets/cms_411f6f5c2f4be409d082c78a5b2597e7.min.css)
12:12:09	973/973	---M--	200	added ('OK')	image/png	etag:%2247877a70d7270aac1b060029414b9f5a%22	https://media.remitly.io/PHL_32x21@2x-47877a70d7270aac1b060029414b9f5a.png	C:/My%20Web%20Sites/remitly2/media.remitly.io/PHL_32x21@2x-47877a70d7270aac1b060029414b9f5a.png	(from https://www.remitly.com/us/en/users/forgot_password)
12:12:11	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2003%20May%202022%2017:12:04%20GMT	http://dqyag3aekzepn.cloudfront.net/robots.txt		(from http://dqyag3aekzepn.cloudfront.net/assets/brand-scss_a8601be05063216ec0f6e055f3f7ecf0.min.css)
12:12:11	44151/44151	---M--	200	added ('OK')	image/jpeg	etag:%22679f093c91d1aaabee0939d4352793f9%22	https://media.remitly.io/seattlebackground_tue_dec_06_201.1d2XfDV2V3PxdaGuVHVlvr.jpg	C:/My%20Web%20Sites/remitly2/media.remitly.io/seattlebackground_tue_dec_06_201.1d2XfDV2V3PxdaGuVHVlvr.jpg	(from http://dqyag3aekzepn.cloudfront.net/assets/cms_411f6f5c2f4be409d082c78a5b2597e7.min.css)
12:12:13	72708/72708	---M--	200	added ('OK')	image/png	etag:%229114b78f396b2067e66d2068c00a6ffc%22	http://dqyag3aekzepn.cloudfront.net/assets/world-map-aus_9114b78f396b2067e66d2068c00a6ffc.png	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/world-map-aus_9114b78f396b2067e66d2068c00a6ffc.png	(from http://dqyag3aekzepn.cloudfront.net/assets/cms_411f6f5c2f4be409d082c78a5b2597e7.min.css)
12:12:14	194502/194502	---MCZ	200	added ('OK')	application/javascript	etag:W/%2296cda7bc5cdd126cb5ad8e136901d095%22	http://dqyag3aekzepn.cloudfront.net/assets/webapp_dc1249486c3d8cb5403474d954c9e57d.min.js	C:/My%20Web%20Sites/remitly2/dqyag3aekzepn.cloudfront.net/assets/webapp_dc1249486c3d8cb5403474d954c9e57d.min.js	(from https://www.remitly.com/us/en/users/forgot_password)
